Channel 0,Channel 1,Channel 2,Channel 3,
-0.2260508958133869,-0.20445515526807867,-0.23475365692866035,-0.2653744830749929,
-0.35272441871347837,-0.28664789913455024,-0.2611842647602316,-0.2821353563340381,
-0.22637322029913776,-0.2041328307823278,-0.23507598141441122,-0.26472983410349116,
-0.351112796284724,-0.2860032501630485,-0.260217291302979,-0.2821353563340381,
-0.22959646515664645,-0.20606677769683301,-0.23507598141441122,-0.26472983410349116,
-0.3491788493702188,-0.28535860119154677,-0.26086194027448073,-0.2818130318482872,
-0.22766251824214123,-0.20574445321108215,-0.23539830590016209,-0.265052158589242,
-0.3501458228274714,-0.2863255746487994,-0.260217291302979,-0.28149070736253634,
-0.22862949169939384,-0.20606677769683301,-0.23507598141441122,-0.2653744830749929,
-0.3491788493702188,-0.2850362767057959,-0.25957264233147725,-0.28149070736253634,
-0.22991878964239731,-0.20606677769683301,-0.23507598141441122,-0.2653744830749929,
-0.3485342003987171,-0.28535860119154677,-0.25957264233147725,-0.28116838287678547,
-0.22830716721364297,-0.20445515526807867,-0.23378668347140774,-0.2653744830749929,
-0.3482118759129662,-0.28439162773429416,-0.2592503178457264,-0.28020140941953287,
-0.23056343861389905,-0.20671142666833475,-0.23539830590016209,-0.2653744830749929,
-0.3472449024557136,-0.2837469787627924,-0.2589279933599755,-0.2795567604480311,
-0.233142034499906,-0.20767840012558736,-0.2363652793574147,-0.2663414565322455,
-0.3459556045127101,-0.2840693032485433,-0.2592503178457264,-0.2808460583910346,
-0.22959646515664645,-0.20606677769683301,-0.23572063038591295,-0.26569680756074376,
-0.3485342003987171,-0.2850362767057959,-0.2598949668172281,-0.28052373390528373,
-0.22991878964239731,-0.20542212872533128,-0.23539830590016209,-0.26601913204649463,
-0.34692257796996273,-0.2837469787627924,-0.2592503178457264,-0.2808460583910346,
-0.23249738552840427,-0.2083230490970891,-0.23604295487166382,-0.2663414565322455,
-0.3430546841409523,-0.2821353563340381,-0.2582833443884738,-0.279879084933782,
-0.23443133244290948,-0.2092900225543417,-0.2373322528146673,-0.2663414565322455,
-0.3433770086267032,-0.28149070736253634,-0.2579610199027229,-0.2795567604480311,
-0.2341090079571586,-0.20800072461133823,-0.23604295487166382,-0.26698610550374724,
-0.3443439820839558,-0.2821353563340381,-0.25763869541697204,-0.27923443596228026,
-0.23378668347140774,-0.20864537358283997,-0.23700992832891643,-0.2663414565322455,
-0.3430546841409523,-0.2821353563340381,-0.2582833443884738,-0.2789121114765294,
-0.23443133244290948,-0.20864537358283997,-0.23572063038591295,-0.26666378101799637,
-0.3449886310554575,-0.2827800053055398,-0.2592503178457264,-0.2789121114765294,
-0.23346435898565687,-0.20864537358283997,-0.23668760384316556,-0.26666378101799637,
-0.34241003516945057,-0.2808460583910346,-0.2582833443884738,-0.2789121114765294,
-0.23539830590016209,-0.20896769806859083,-0.23700992832891643,-0.26795307896099985,
-0.34273235965520144,-0.2821353563340381,-0.25763869541697204,-0.2795567604480311,
-0.2341090079571586,-0.20864537358283997,-0.23668760384316556,-0.26795307896099985,
-0.3440216575982049,-0.28245768081978895,-0.2582833443884738,-0.2789121114765294,
-0.23346435898565687,-0.20703375115408562,-0.23668760384316556,-0.2673084299894981,
-0.3391867903119419,-0.28052373390528373,-0.25667172195971943,-0.27826746250502765,
-0.23797690178616904,-0.2102569960115943,-0.23700992832891643,-0.26795307896099985,
-0.338864465826191,-0.28052373390528373,-0.25731637093122117,-0.2789121114765294,
-0.23862155075767078,-0.21057932049734518,-0.2382992262719199,-0.2685977279325016,
-0.33757516788318753,-0.27923443596228026,-0.25667172195971943,-0.2789121114765294,
-0.24023317318642512,-0.20993467152584344,-0.23765457730041817,-0.26795307896099985,
-0.3369305189116858,-0.2785897869907785,-0.2560270729882177,-0.2776228135335259,
-0.24087782215792686,-0.21057932049734518,-0.23765457730041817,-0.26795307896099985,
-0.33628586994018406,-0.27923443596228026,-0.25667172195971943,-0.2776228135335259,
-0.24087782215792686,-0.21057932049734518,-0.23797690178616904,-0.2682754034467507,
-0.33628586994018406,-0.2789121114765294,-0.25634939747396857,-0.2779451380192768,
-0.2382992262719199,-0.20896769806859083,-0.23700992832891643,-0.2673084299894981,
-0.33725284339743666,-0.2789121114765294,-0.25667172195971943,-0.2776228135335259,
-0.23958852421492338,-0.2102569960115943,-0.2373322528146673,-0.2685977279325016,
-0.3359635454544332,-0.2785897869907785,-0.2557047485024668,-0.27730048904777505,
-0.24120014664367773,-0.21186861844034865,-0.23894387524342164,-0.26892005241825245,
-0.33435192302567884,-0.2776228135335259,-0.2560270729882177,-0.2769781645620242,
-0.2424894445866812,-0.21122396946884692,-0.23797690178616904,-0.26892005241825245,
-0.33435192302567884,-0.2779451380192768,-0.25538242401671596,-0.2769781645620242,
-0.24216712010093033,-0.21219094292609952,-0.23894387524342164,-0.2692423769040033,
-0.3349965719971806,-0.2785897869907785,-0.2560270729882177,-0.2769781645620242,
-0.24313409355818294,-0.21219094292609952,-0.2382992262719199,-0.2695647013897542,
-0.3346742475114297,-0.2789121114765294,-0.2569940464454703,-0.2769781645620242,
-0.24120014664367773,-0.21154629395459779,-0.23797690178616904,-0.2692423769040033,
-0.3337072740541771,-0.2769781645620242,-0.25538242401671596,-0.27601119110477157,
-0.24410106701543555,-0.21219094292609952,-0.23797690178616904,-0.26892005241825245,
-0.33241797611117363,-0.2776228135335259,-0.25538242401671596,-0.27601119110477157,
-0.2424894445866812,-0.21186861844034865,-0.2382992262719199,-0.2695647013897542,
-0.3337072740541771,-0.27730048904777505,-0.25538242401671596,-0.27633351559052244,
-0.24087782215792686,-0.21057932049734518,-0.2373322528146673,-0.26892005241825245,
-0.3337072740541771,-0.2776228135335259,-0.2550600995309651,-0.27601119110477157,
-0.24087782215792686,-0.21122396946884692,-0.23765457730041817,-0.26892005241825245,
-0.334029598539928,-0.2776228135335259,-0.2557047485024668,-0.27601119110477157,
-0.24442339150118642,-0.21315791638335213,-0.23958852421492338,-0.26988702587550506,
-0.331451002653921,-0.2766558400762733,-0.25538242401671596,-0.27536654213326983,
-0.24313409355818294,-0.21154629395459779,-0.23797690178616904,-0.2692423769040033,
-0.33241797611117363,-0.27730048904777505,-0.2557047485024668,-0.27633351559052244,
-0.2434564180439338,-0.21219094292609952,-0.2382992262719199,-0.27020935036125593,
-0.33338494956842624,-0.27730048904777505,-0.25538242401671596,-0.27536654213326983,
-0.24474571598693728,-0.21315791638335213,-0.2392661997291725,-0.2695647013897542,
-0.3337072740541771,-0.2779451380192768,-0.25634939747396857,-0.27601119110477157,
-0.2434564180439338,-0.21283559189760126,-0.2392661997291725,-0.27085399933275767,
-0.33338494956842624,-0.2779451380192768,-0.25667172195971943,-0.2756888666190207,
-0.24506804047268815,-0.21315791638335213,-0.23958852421492338,-0.27085399933275767,
-0.3327403005969245,-0.2766558400762733,-0.2560270729882177,-0.2756888666190207,
-0.2457126894441899,-0.21412488984060474,-0.23991084870067425,-0.27085399933275767,
-0.3317733271396719,-0.2769781645620242,-0.25538242401671596,-0.27536654213326983,
-0.24506804047268815,-0.2125132674118504,-0.23894387524342164,-0.27020935036125593,
-0.33112867816817015,-0.2769781645620242,-0.2547377750452142,-0.27536654213326983,
-0.24474571598693728,-0.21219094292609952,-0.23862155075767078,-0.26988702587550506,
-0.3298393802251667,-0.2756888666190207,-0.2537708015879616,-0.2743995686760172,
-0.24506804047268815,-0.2125132674118504,-0.23862155075767078,-0.27020935036125593,
-0.3304840291966684,-0.27633351559052244,-0.25441545055946335,-0.2747218931617681,
-0.2457126894441899,-0.2125132674118504,-0.23894387524342164,-0.27117632381850854,
-0.3317733271396719,-0.2769781645620242,-0.2557047485024668,-0.27536654213326983,
-0.24635733841569163,-0.21380256535485387,-0.23958852421492338,-0.2714986483042594,
-0.3304840291966684,-0.27633351559052244,-0.2547377750452142,-0.2747218931617681,
-0.24635733841569163,-0.21412488984060474,-0.24023317318642512,-0.27085399933275767,
-0.33016170471091755,-0.2766558400762733,-0.2557047485024668,-0.27504421764751896,
-0.24893593430169858,-0.21509186329785734,-0.24120014664367773,-0.2718209727900103,
-0.3304840291966684,-0.27633351559052244,-0.2547377750452142,-0.2743995686760172,
-0.24925825878744945,-0.21509186329785734,-0.240555497672176,-0.2714986483042594,
-0.3272607843391597,-0.2743995686760172,-0.2537708015879616,-0.27407724419026636,
-0.2486136098159477,-0.21476953881210648,-0.23991084870067425,-0.27214329727576114,
-0.3253268374246545,-0.2734325952187646,-0.2531261526164599,-0.2734325952187646,
-0.25022523224470206,-0.21509186329785734,-0.24023317318642512,-0.2718209727900103,
-0.3256491619104054,-0.2727879462472629,-0.2531261526164599,-0.27311027073301375,
-0.25151453018770553,-0.21573651226935908,-0.24120014664367773,-0.27214329727576114,
-0.3243598639674019,-0.272465621761512,-0.25248150364495814,-0.2727879462472629,
-0.2505475567304529,-0.21605883675510995,-0.240555497672176,-0.272465621761512,
-0.3253268374246545,-0.2727879462472629,-0.25344847710221075,-0.2743995686760172,
-0.25248150364495814,-0.21638116124086082,-0.24120014664367773,-0.27311027073301375,
-0.32371521499590017,-0.27214329727576114,-0.25248150364495814,-0.272465621761512,
-0.2518368546734564,-0.21638116124086082,-0.240555497672176,-0.2718209727900103,
-0.32371521499590017,-0.272465621761512,-0.25215917915920727,-0.272465621761512,
-0.2518368546734564,-0.21573651226935908,-0.24087782215792686,-0.272465621761512,
-0.3233928905101493,-0.2718209727900103,-0.25248150364495814,-0.272465621761512,
-0.2518368546734564,-0.21638116124086082,-0.24023317318642512,-0.27214329727576114,
-0.32307056602439843,-0.27214329727576114,-0.25248150364495814,-0.272465621761512,
-0.25215917915920727,-0.2176704591838643,-0.24184479561517946,-0.27311027073301375,
-0.3233928905101493,-0.2727879462472629,-0.252803828130709,-0.272465621761512,
-0.25248150364495814,-0.21702581021236256,-0.2415224711294286,-0.27311027073301375,
-0.32371521499590017,-0.272465621761512,-0.252803828130709,-0.2727879462472629,
-0.252803828130709,-0.21734813469811343,-0.24120014664367773,-0.27311027073301375,
-0.32371521499590017,-0.272465621761512,-0.252803828130709,-0.27311027073301375,
-0.25538242401671596,-0.2186374326411169,-0.24216712010093033,-0.2737549197045155,
-0.3211366191098932,-0.27117632381850854,-0.25215917915920727,-0.272465621761512,
-0.2537708015879616,-0.21734813469811343,-0.24087782215792686,-0.27311027073301375,
-0.32178126808139496,-0.27117632381850854,-0.25215917915920727,-0.272465621761512,
-0.25441545055946335,-0.21734813469811343,-0.24087782215792686,-0.2734325952187646,
-0.31855802322388627,-0.2692423769040033,-0.25119220570195466,-0.27214329727576114,
-0.2582833443884738,-0.22024905506987125,-0.2424894445866812,-0.2737549197045155,
-0.31565710285212845,-0.2685977279325016,-0.2505475567304529,-0.2714986483042594,
-0.2589279933599755,-0.21928208161261864,-0.24216712010093033,-0.2734325952187646,
-0.31855802322388627,-0.26988702587550506,-0.2518368546734564,-0.2718209727900103,
-0.25860566887422465,-0.21928208161261864,-0.24281176907243207,-0.27407724419026636,
-0.31759104976663366,-0.2692423769040033,-0.25119220570195466,-0.27117632381850854,
-0.2579610199027229,-0.2196044060983695,-0.24281176907243207,-0.27407724419026636,
-0.3169464007951319,-0.2695647013897542,-0.2505475567304529,-0.27117632381850854,
-0.2579610199027229,-0.21928208161261864,-0.24216712010093033,-0.27407724419026636,
-0.3172687252808828,-0.26892005241825245,-0.25119220570195466,-0.2714986483042594,
-0.2598949668172281,-0.21992673058412038,-0.24281176907243207,-0.27407724419026636,
-0.3159794273378793,-0.26795307896099985,-0.25022523224470206,-0.2705316748470068,
-0.2611842647602316,-0.22057137955562212,-0.24281176907243207,-0.27504421764751896,
-0.31436780490912497,-0.26698610550374724,-0.2499029077589512,-0.27085399933275767,
-0.26279588718898594,-0.22250532647012733,-0.24313409355818294,-0.2747218931617681,
-0.31243385799461976,-0.26601913204649463,-0.24958058327320032,-0.2705316748470068,
-0.2634405361604877,-0.2228276509558782,-0.24377874252968468,-0.2747218931617681,
-0.31469012939487584,-0.267630754475249,-0.2505475567304529,-0.2714986483042594,
-0.2640851851319894,-0.2228276509558782,-0.24410106701543555,-0.27601119110477157,
-0.3130785069661215,-0.267630754475249,-0.2505475567304529,-0.27085399933275767,
-0.2644075096177403,-0.22314997544162907,-0.24506804047268815,-0.27536654213326983,
-0.3101775865943637,-0.26601913204649463,-0.24893593430169858,-0.2695647013897542,
-0.26795307896099985,-0.2247615978703834,-0.24474571598693728,-0.2756888666190207,
-0.30921061313711107,-0.26569680756074376,-0.24958058327320032,-0.27020935036125593,
-0.26698610550374724,-0.2237946244131308,-0.24442339150118642,-0.2756888666190207,
-0.3108222355658654,-0.26569680756074376,-0.2499029077589512,-0.26988702587550506,
-0.26601913204649463,-0.22347229992737994,-0.24442339150118642,-0.2756888666190207,
-0.31049991108011454,-0.26601913204649463,-0.24958058327320032,-0.27020935036125593,
-0.26698610550374724,-0.22411694889888167,-0.24410106701543555,-0.27536654213326983,
-0.3111445600516163,-0.26666378101799637,-0.25022523224470206,-0.27020935036125593,
-0.26569680756074376,-0.22443927338463254,-0.24410106701543555,-0.27633351559052244,
-0.31049991108011454,-0.26666378101799637,-0.2499029077589512,-0.2705316748470068,
-0.26666378101799637,-0.22347229992737994,-0.24474571598693728,-0.27601119110477157,
-0.3098552621086128,-0.2653744830749929,-0.2499029077589512,-0.2705316748470068,
-0.26569680756074376,-0.22314997544162907,-0.24410106701543555,-0.27536654213326983,
-0.3108222355658654,-0.26666378101799637,-0.25022523224470206,-0.2705316748470068,
-0.2673084299894981,-0.22443927338463254,-0.24474571598693728,-0.27601119110477157,
-0.30921061313711107,-0.2653744830749929,-0.24893593430169858,-0.26892005241825245,
-0.2682754034467507,-0.22443927338463254,-0.24410106701543555,-0.2756888666190207,
-0.3066320172511041,-0.2640851851319894,-0.2486136098159477,-0.2695647013897542,
-0.2714986483042594,-0.2260508958133869,-0.2457126894441899,-0.27633351559052244,
-0.30405342136509717,-0.2621512382174842,-0.2486136098159477,-0.2692423769040033,
-0.2714986483042594,-0.22572857132763602,-0.24474571598693728,-0.27601119110477157,
-0.30405342136509717,-0.26182891373173334,-0.24700198738719337,-0.267630754475249,
-0.27085399933275767,-0.22540624684188515,-0.24474571598693728,-0.2756888666190207,
-0.30211947445059195,-0.26150658924598247,-0.24700198738719337,-0.2682754034467507,
-0.2718209727900103,-0.22572857132763602,-0.24474571598693728,-0.27601119110477157,
-0.3027641234220937,-0.26150658924598247,-0.2476466363586951,-0.26795307896099985,
-0.272465621761512,-0.22637322029913776,-0.24539036495843902,-0.2766558400762733,
-0.3024417989363428,-0.26182891373173334,-0.2476466363586951,-0.2682754034467507,
-0.2734325952187646,-0.2270178692706395,-0.24603501392994076,-0.27730048904777505,
-0.3034087723935954,-0.26279588718898594,-0.24796896084444597,-0.2682754034467507,
-0.272465621761512,-0.22637322029913776,-0.24539036495843902,-0.2766558400762733,
-0.30211947445059195,-0.26086194027448073,-0.2466796629014425,-0.26795307896099985,
-0.2727879462472629,-0.22637322029913776,-0.24506804047268815,-0.2766558400762733,
-0.3034087723935954,-0.26279588718898594,-0.24732431187294424,-0.2682754034467507,
-0.2737549197045155,-0.2279848427278921,-0.2466796629014425,-0.2769781645620242,
-0.3024417989363428,-0.26182891373173334,-0.2476466363586951,-0.267630754475249,
-0.27311027073301375,-0.22669554478488863,-0.24603501392994076,-0.2766558400762733,
-0.30115250099333934,-0.26150658924598247,-0.24700198738719337,-0.2682754034467507,
-0.272465621761512,-0.22637322029913776,-0.2457126894441899,-0.2769781645620242,
-0.30211947445059195,-0.26182891373173334,-0.2476466363586951,-0.267630754475249,
-0.2714986483042594,-0.22669554478488863,-0.24474571598693728,-0.2766558400762733,
-0.3017971499648411,-0.26086194027448073,-0.24732431187294424,-0.2673084299894981,
-0.27504421764751896,-0.2279848427278921,-0.24603501392994076,-0.2776228135335259,
-0.3014748254790902,-0.2611842647602316,-0.2476466363586951,-0.26795307896099985,
-0.2737549197045155,-0.22669554478488863,-0.24506804047268815,-0.2769781645620242,
-0.3017971499648411,-0.26150658924598247,-0.24732431187294424,-0.2673084299894981,
-0.27311027073301375,-0.22734019375639036,-0.24539036495843902,-0.27730048904777505,
-0.3034087723935954,-0.26279588718898594,-0.24829128533019684,-0.2682754034467507,
-0.2727879462472629,-0.2270178692706395,-0.2457126894441899,-0.2779451380192768,
-0.30211947445059195,-0.26086194027448073,-0.2476466363586951,-0.267630754475249,
-0.2747218931617681,-0.2279848427278921,-0.2466796629014425,-0.2776228135335259,
-0.29921855407883413,-0.260217291302979,-0.24700198738719337,-0.26698610550374724,
-0.2766558400762733,-0.22959646515664645,-0.2466796629014425,-0.2785897869907785,
-0.3008301765075885,-0.2598949668172281,-0.24700198738719337,-0.26698610550374724,
-0.27407724419026636,-0.22766251824214123,-0.24603501392994076,-0.2776228135335259,
-0.29986320305033587,-0.260217291302979,-0.2466796629014425,-0.26666378101799637,
-0.27601119110477157,-0.22830716721364297,-0.24635733841569163,-0.2776228135335259,
-0.29889622959308326,-0.26086194027448073,-0.24732431187294424,-0.26666378101799637,
-0.27601119110477157,-0.22830716721364297,-0.24700198738719337,-0.27826746250502765,
-0.2972846071643289,-0.2592503178457264,-0.2466796629014425,-0.26666378101799637,
-0.27633351559052244,-0.22766251824214123,-0.24539036495843902,-0.27826746250502765,
-0.2985739051073324,-0.2589279933599755,-0.2466796629014425,-0.2673084299894981,
-0.27633351559052244,-0.22927414067089558,-0.2466796629014425,-0.2785897869907785,
-0.2972846071643289,-0.2582833443884738,-0.24603501392994076,-0.26666378101799637,
-0.2776228135335259,-0.22959646515664645,-0.2466796629014425,-0.27923443596228026,
-0.2976069316500798,-0.2589279933599755,-0.24603501392994076,-0.26698610550374724,
-0.2789121114765294,-0.22927414067089558,-0.2466796629014425,-0.27826746250502765,
-0.29696228267857805,-0.2589279933599755,-0.2466796629014425,-0.26601913204649463,
-0.2795567604480311,-0.2312080875854008,-0.2476466363586951,-0.27826746250502765,
-0.2943836867925711,-0.2569940464454703,-0.2457126894441899,-0.26601913204649463,
-0.279879084933782,-0.23088576309964992,-0.24700198738719337,-0.2785897869907785,
-0.2963176337070763,-0.2582833443884738,-0.24603501392994076,-0.26569680756074376,
-0.27923443596228026,-0.22991878964239731,-0.24700198738719337,-0.2795567604480311,
-0.2956729847355746,-0.2579610199027229,-0.2457126894441899,-0.26601913204649463,
-0.2789121114765294,-0.23024111412814818,-0.24700198738719337,-0.2785897869907785,
-0.29599530922132544,-0.25957264233147725,-0.2466796629014425,-0.2663414565322455,
-0.2785897869907785,-0.23024111412814818,-0.24700198738719337,-0.2795567604480311,
-0.29599530922132544,-0.2582833443884738,-0.24635733841569163,-0.26601913204649463,
-0.2795567604480311,-0.23056343861389905,-0.24732431187294424,-0.27923443596228026,
-0.2953506602498237,-0.2579610199027229,-0.24603501392994076,-0.26569680756074376,
-0.27923443596228026,-0.22991878964239731,-0.2466796629014425,-0.2789121114765294,
-0.2934167133353185,-0.2569940464454703,-0.24539036495843902,-0.265052158589242,
-0.28052373390528373,-0.2312080875854008,-0.24732431187294424,-0.2789121114765294,
-0.2930943888495676,-0.25731637093122117,-0.24603501392994076,-0.2663414565322455,
-0.2827800053055398,-0.2321750610426534,-0.24829128533019684,-0.28052373390528373,
-0.29373903782106936,-0.25763869541697204,-0.24603501392994076,-0.26569680756074376,
-0.28245768081978895,-0.23153041207115166,-0.24796896084444597,-0.279879084933782,
-0.2930943888495676,-0.2560270729882177,-0.24539036495843902,-0.265052158589242,
-0.28342465427704155,-0.23281971001415513,-0.24829128533019684,-0.279879084933782,
-0.29277206436381675,-0.2569940464454703,-0.24539036495843902,-0.26569680756074376,
-0.2818130318482872,-0.23153041207115166,-0.24829128533019684,-0.27923443596228026,
-0.29180509090656415,-0.2560270729882177,-0.24539036495843902,-0.26472983410349116,
-0.2818130318482872,-0.23281971001415513,-0.24796896084444597,-0.279879084933782,
-0.29373903782106936,-0.2579610199027229,-0.24635733841569163,-0.265052158589242,
-0.28245768081978895,-0.23153041207115166,-0.24796896084444597,-0.2808460583910346,
-0.2934167133353185,-0.25667172195971943,-0.24603501392994076,-0.265052158589242,
-0.2831023297912907,-0.23281971001415513,-0.24829128533019684,-0.28052373390528373,
-0.292127415392315,-0.25538242401671596,-0.24506804047268815,-0.2644075096177403,
-0.2821353563340381,-0.23346435898565687,-0.24796896084444597,-0.28052373390528373,
